Rainfall_mm,Slope_Angle,Soil_Saturation,Vegetation_Cover,Earthquake_Activity,Proximity_to_Water,Landslide,Soil_Type_Gravel,Soil_Type_Sand,Soil_Type_Silt
173.0842117699,13.5729914657,0.1161800552,0.599202682,2.9304792858,1.7623187617,0,1,0,0
122.2033748162,22.0015257077,0.5383696033,0.5680870712,1.0014922028,1.3895531356,0,0,1,0
153.7024796414,22.3759844124,0.2580709642,0.8455368033,2.0843847183,1.1743567077,0,0,1,0
168.7360863395,28.8853541187,0.2481868529,0.9762103474,3.2951904617,1.3817098191,0,0,1,0
106.2245854381,11.1051118297,0.258423199,0.7366729405,2.9768866912,1.8170849469,0,1,0,0
173.7420394191,10.9269321889,0.1941976686,0.7406551893,2.3866516277,1.6114913344,0,1,0,0
65.0878484895,14.9151531338,0.3043436989,0.9979228009,0.7144316373,1.9614313124,0,1,0,0
114.0449298922,17.8170988362,0.0881089014,0.7755156763,0.578619608,1.8545465017,0,1,0,0
199.8514192503,12.9543172875,0.0893140824,0.89658541,2.4018227491,1.3524754416,0,1,0,0
76.0305379458,14.3326247531,0.2505136837,0.6502955614,2.6264877979,1.6881103993,0,0,1,0
193.95795337,16.4606468511,0.3137749665,0.6199058353,3.567471935,1.1496367215,0,1,0,0
117.4590962486,11.9623000839,0.5658978767,0.9420350547,0.3356101673,1.4919164198,0,1,0,0
170.3627430768,21.7600722754,0.0759950796,0.6732256537,1.3563073935,1.8003248594,0,1,0,0
143.6777023047,16.7016365107,0.1304906123,0.6671231871,3.839373707,1.7811168462,0,0,1,0
70.9553642438,26.3277956059,0.239976044,0.8649556569,2.1250720198,1.6652041035,0,0,1,0
156.9077004438,27.0496897692,0.2227044724,0.5376774481,3.8333943345,1.5535587938,0,0,1,0
186.0898569222,20.6146311288,0.1816376263,0.6480473085,2.0063145996,1.552975586,0,1,0,0
123.2841740877,7.8484545782,0.0503709969,0.6697824228,1.2433846221,1.1408336892,0,1,0,0
64.9829476996,19.0418051775,0.2468908273,0.8575506694,1.9480615668,1.1069256024,0,0,1,0
124.0698343574,26.8499502903,0.5323746011,0.505482958,3.545182979,1.8606888506,0,0,1,0
71.9946222541,27.715268445,0.1700806331,0.9497134111,3.1632826273,1.7863095527,0,1,0,0
183.5158210164,18.8186861899,0.5805882556,0.9980734155,0.46617844,1.2439325638,0,1,0,0
175.8269023756,14.3970713416,0.3193019765,0.9709802438,2.7250225207,1.2134615161,0,0,1,0
113.9584842154,28.4870221929,0.2571383027,0.6791838162,1.7621465925,1.1253008964,0,1,0,0
98.7487842895,19.1249992795,0.528884866,0.8955570591,2.2133346897,1.6579508281,0,0,1,0
157.6583382115,18.9512243907,0.0339689839,0.5849414376,1.1411908836,1.7054326957,0,1,0,0
169.5615209844,22.041891209,0.1239534673,0.55524191,3.317962692,1.2159256009,0,1,0,0
182.6706970363,7.1342194832,0.2666294174,0.9247111347,2.4633755777,1.4437382774,0,1,0,0
68.0846743733,7.9985045964,0.4355361964,0.7848597033,2.1349679231,1.0035046635,0,0,1,0
54.1444633713,25.5960128793,0.1196776121,0.5303846342,0.9485922929,1.5677612255,0,1,0,0
195.6507775459,27.0846621762,0.5673320063,0.5568011847,3.472593749,1.3231897848,0,1,0,0
197.3396842034,22.7155100109,0.0374696134,0.5175803566,0.673631796,1.9211584939,0,1,0,0
75.7596744353,6.6317498113,0.2662069198,0.9253091043,0.3066895279,1.9448756419,0,0,1,0
50.9192970971,16.60337968,0.0147936334,0.9543463832,2.0736301789,1.111595393,0,1,0,0
188.083125707,28.3727948629,0.0931878121,0.5169377322,3.9593655278,1.0432136996,0,1,0,0
